"ID","time_car","cost_car","time_bus","cost_bus","access_bus","time_air","cost_air","access_air","service_air","time_rail","cost_rail","access_rail","service_rail","choice"
2692,250,40,330,35,10,90,80,40,"no-frills",170,35,25,"wifi","rail"
2693,275,30,420,20,25,90,80,35,"wifi",130,75,25,"wifi","air"
2694,275,45,300,30,25,50,95,45,"food",170,35,10,"wifi","rail"
2695,275,50,300,35,5,60,110,40,"wifi",120,75,15,"food","air"
2696,250,45,330,20,10,70,80,45,"no-frills",170,45,20,"wifi","rail"
2697,390,35,420,15,10,50,95,55,"food",140,55,10,"no-frills","rail"
2698,345,45,390,25,25,80,65,55,"food",120,35,5,"no-frills","car"
2699,250,50,390,20,15,60,80,55,"no-frills",130,75,15,"food","air"
2700,390,30,390,35,5,70,110,35,"wifi",170,35,25,"food","rail"
2701,275,45,330,30,15,90,65,45,"no-frills",140,65,15,"wifi","air"
2702,300,45,420,25,15,80,50,50,"no-frills",140,55,10,"food","air"
2703,250,45,360,20,10,90,50,40,"wifi",140,65,20,"food","air"
2704,345,35,360,30,25,60,50,55,"wifi",140,55,5,"food","air"
2705,275,45,360,25,20,90,65,35,"wifi",130,55,20,"food","car"
2706,300,40,420,15,10,90,50,35,"no-frills",140,55,25,"food","air"
2707,250,45,300,35,20,70,65,50,"no-frills",120,75,10,"wifi","air"
2708,390,30,390,25,5,90,50,50,"food",140,55,15,"no-frills","air"
2709,345,40,345,35,10,90,65,40,"food",130,35,20,"no-frills","rail"
2710,345,45,345,30,25,80,110,40,"food",120,45,5,"no-frills","car"
2711,345,30,420,15,20,60,110,40,"wifi",170,35,15,"no-frills","rail"
2712,250,45,390,25,20,90,50,40,"wifi",155,55,20,"no-frills","air"
2713,250,40,300,35,10,80,95,40,"food",155,45,25,"no-frills","rail"
2714,300,45,300,35,5,60,110,50,"no-frills",155,65,20,"food","rail"
2715,345,30,345,30,15,80,50,50,"no-frills",155,55,10,"wifi","rail"
2716,300,50,300,25,5,80,50,50,"wifi",130,75,15,"no-frills","car"
2717,390,35,390,20,15,50,50,45,"wifi",155,55,15,"food","rail"
2718,345,40,390,25,25,60,110,40,"food",130,45,10,"no-frills","rail"
2719,390,30,420,20,25,60,95,55,"wifi",130,55,5,"no-frills","rail"
2720,345,40,390,25,20,50,80,50,"food",140,45,10,"wifi","rail"
2721,300,50,420,15,20,50,110,45,"wifi",130,75,10,"food","rail"
2722,390,30,420,15,5,60,110,40,"wifi",140,65,25,"no-frills","car"
2723,345,40,345,35,25,80,80,45,"food",120,45,10,"no-frills","car"
2724,300,50,390,15,10,60,50,55,"food",140,65,5,"no-frills","air"
2725,345,45,360,30,25,90,95,40,"wifi",120,45,10,"food","car"
2726,275,50,360,30,15,50,50,50,"wifi",155,45,10,"no-frills","car"
2727,250,35,360,20,5,70,95,40,"food",170,45,25,"wifi","car"
2728,390,30,390,15,10,70,110,40,"no-frills",120,65,25,"food","rail"
2729,390,30,390,35,10,50,65,55,"no-frills",140,75,10,"food","car"
2730,345,40,360,25,20,90,50,55,"wifi",140,35,5,"food","rail"
2731,250,45,300,25,5,70,80,35,"food",170,35,25,"wifi","rail"
2732,275,50,390,25,20,70,80,40,"no-frills",140,35,15,"food","bus"
2733,390,40,390,25,5,60,110,50,"wifi",130,75,15,"no-frills","car"
2734,390,40,390,20,5,60,110,45,"no-frills",120,75,20,"food","rail"
2735,345,30,345,35,15,70,95,40,"no-frills",155,55,20,"food","car"
2736,275,40,300,30,5,70,65,45,"no-frills",170,35,25,"food","rail"
2737,345,35,345,35,20,90,50,35,"wifi",130,65,20,"food","air"
2738,300,50,330,30,15,50,65,55,"food",130,75,5,"wifi","air"
2739,250,30,360,30,25,60,95,45,"no-frills",170,55,20,"food","car"
2740,345,35,390,25,25,50,50,55,"food",170,45,5,"wifi","rail"
2741,275,50,330,30,20,80,65,35,"wifi",155,55,20,"no-frills","air"
2742,300,45,330,30,10,60,80,55,"no-frills",140,45,10,"food","car"
2743,345,30,390,15,5,70,95,45,"no-frills",140,65,20,"food","rail"
2744,300,35,420,20,15,90,65,35,"food",170,35,25,"wifi","car"
2745,275,50,330,35,20,80,65,55,"food",120,45,5,"no-frills","bus"
2746,275,45,330,15,5,70,110,40,"wifi",170,55,25,"food","bus"
2747,275,45,390,15,25,70,80,55,"no-frills",155,35,5,"no-frills","rail"
2748,390,35,390,35,10,60,95,45,"wifi",155,65,15,"food","rail"
2749,275,40,360,30,20,50,80,50,"no-frills",155,55,5,"food","car"
2750,250,50,360,25,15,60,110,45,"food",120,65,20,"wifi","bus"
2751,250,45,390,20,25,90,50,35,"wifi",170,35,15,"food","rail"
2752,275,40,360,30,10,70,65,50,"wifi",170,35,15,"food","rail"
2753,275,30,390,25,15,90,65,40,"no-frills",155,65,25,"wifi","car"
2754,275,50,330,25,25,70,80,50,"no-frills",120,55,5,"food","rail"
2755,390,35,420,15,25,60,110,35,"wifi",130,55,15,"no-frills","rail"
2756,300,45,390,25,10,50,50,55,"wifi",170,45,5,"no-frills","rail"
2757,345,30,345,35,5,50,110,45,"wifi",140,65,15,"no-frills","car"
2758,250,40,300,30,15,80,80,40,"no-frills",140,75,20,"wifi","rail"
2759,390,30,390,15,10,70,95,45,"wifi",130,75,15,"food","air"
2760,345,45,345,35,25,60,95,50,"food",120,45,5,"no-frills","car"
2761,250,45,390,20,20,90,50,50,"no-frills",120,75,5,"wifi","air"
2762,300,45,420,15,10,50,110,45,"wifi",130,75,15,"food","car"
2763,250,45,390,15,10,80,65,50,"food",155,45,20,"no-frills","rail"
2764,390,40,390,15,10,60,110,35,"wifi",155,65,25,"no-frills","rail"
2765,250,45,330,30,10,80,50,45,"no-frills",155,65,15,"food","car"
2766,275,40,390,15,5,90,80,40,"food",130,65,20,"no-frills","air"
2767,275,50,420,20,15,50,80,50,"no-frills",155,35,10,"food","rail"
2768,345,50,360,30,20,50,80,55,"wifi",155,45,5,"food","rail"
2769,390,35,390,35,25,50,95,35,"no-frills",120,75,15,"wifi","car"
2770,300,30,390,15,5,80,95,45,"food",155,45,25,"no-frills","rail"
2771,250,50,360,30,25,90,65,35,"food",120,55,25,"wifi","rail"
2772,390,35,390,35,20,70,95,45,"no-frills",120,55,10,"no-frills","rail"
2773,345,40,345,30,15,90,50,35,"wifi",130,55,20,"food","air"
2774,390,35,390,35,5,70,95,45,"food",140,45,20,"no-frills","rail"
2775,345,35,390,20,25,80,50,55,"food",130,65,5,"wifi","rail"
2776,275,40,360,25,25,80,80,40,"wifi",140,55,20,"no-frills","car"
2777,275,45,420,20,15,80,80,40,"wifi",130,35,15,"food","rail"
2778,250,50,420,20,20,60,110,35,"food",140,55,25,"no-frills","car"
2779,390,30,420,20,20,50,65,55,"no-frills",130,75,10,"wifi","air"
2780,250,35,420,20,15,80,80,45,"no-frills",155,55,20,"wifi","car"
2781,300,35,300,30,20,80,95,35,"food",140,45,20,"wifi","rail"
2782,390,30,390,20,10,50,65,50,"wifi",130,75,10,"no-frills","bus"
2783,390,35,390,15,5,50,110,50,"food",140,75,20,"no-frills","rail"
2784,275,50,360,15,5,80,110,35,"wifi",155,35,20,"no-frills","car"
2785,300,40,390,20,20,50,65,55,"wifi",170,45,5,"no-frills","air"
2786,275,50,420,15,5,50,50,55,"no-frills",120,75,5,"food","air"
2787,390,35,390,20,15,50,50,45,"wifi",155,55,15,"food","air"
2788,345,40,390,25,25,60,110,40,"food",130,45,10,"no-frills","car"
2789,345,40,390,25,20,50,80,50,"food",140,45,10,"wifi","rail"
2790,300,50,420,15,20,50,110,45,"wifi",130,75,10,"food","car"
2791,390,30,420,15,5,60,110,40,"wifi",140,65,25,"no-frills","car"
2792,345,40,345,35,25,80,80,45,"food",120,45,10,"no-frills","rail"
2793,300,40,390,25,20,60,65,55,"food",170,45,15,"wifi","rail"
2794,300,50,390,15,10,60,50,55,"food",140,65,5,"no-frills","car"
2795,345,45,360,30,25,90,95,40,"wifi",120,45,10,"food","rail"
2796,275,50,360,30,15,50,50,50,"wifi",155,45,10,"no-frills","air"
2797,250,35,360,20,5,70,95,40,"food",170,45,25,"wifi","rail"
2798,390,30,390,15,10,70,110,40,"no-frills",120,65,25,"food","car"
2799,390,30,390,35,10,50,65,55,"no-frills",140,75,10,"food","air"
2800,345,40,360,25,20,90,50,55,"wifi",140,35,5,"food","rail"
2801,300,35,360,25,25,70,80,45,"no-frills",155,35,15,"wifi","car"
2802,300,35,390,25,15,80,65,45,"no-frills",155,45,15,"food","rail"
2803,250,50,420,20,15,60,95,45,"no-frills",140,75,10,"food","car"
2804,275,35,390,15,5,70,95,35,"wifi",140,65,20,"food","car"
2805,390,30,420,20,20,50,80,35,"wifi",130,65,25,"no-frills","air"
2806,390,35,390,35,25,70,110,45,"food",130,35,10,"no-frills","rail"
2807,300,45,330,35,25,90,50,55,"food",120,65,5,"no-frills","car"
2808,300,40,330,25,15,80,50,50,"no-frills",155,35,5,"wifi","rail"
2809,390,30,390,35,5,90,80,45,"food",120,55,15,"no-frills","rail"
2810,275,40,300,35,10,80,80,40,"no-frills",170,55,25,"wifi","car"
2811,345,35,345,35,25,70,50,55,"food",170,45,5,"wifi","car"
2812,345,35,360,35,15,50,80,40,"food",120,75,10,"wifi","car"
2813,250,50,300,35,5,50,95,50,"wifi",120,65,10,"no-frills","car"
2814,345,40,345,30,20,60,65,55,"no-frills",155,45,5,"wifi","rail"
2815,390,30,390,15,10,70,95,45,"wifi",130,75,15,"food","air"
2816,345,45,345,35,25,60,95,50,"food",120,45,5,"no-frills","car"
2817,300,45,420,15,10,50,110,45,"wifi",130,75,15,"food","rail"
2818,390,30,420,15,20,90,65,35,"food",130,65,20,"no-frills","car"
2819,250,45,390,15,10,80,65,50,"food",155,45,20,"no-frills","air"
2820,390,40,390,15,10,60,110,35,"wifi",155,65,25,"no-frills","air"
2821,250,45,330,30,10,80,50,45,"no-frills",155,65,15,"food","air"
2822,275,50,420,20,15,50,80,50,"no-frills",155,35,10,"food","rail"
2823,345,50,360,30,20,50,80,55,"wifi",155,45,5,"food","air"
2824,390,35,390,35,25,50,95,35,"no-frills",120,75,15,"wifi","rail"
2825,300,30,390,15,5,80,95,45,"food",155,45,25,"no-frills","rail"
2826,300,35,330,30,15,90,65,35,"food",155,45,20,"no-frills","air"
2827,250,50,360,30,25,90,65,35,"food",120,55,25,"wifi","air"
2828,390,35,390,35,20,70,95,45,"no-frills",120,55,10,"no-frills","rail"
2829,300,40,330,25,15,70,80,35,"food",170,35,25,"wifi","car"
2830,345,40,345,30,15,90,50,35,"wifi",130,55,20,"food","air"
2831,390,35,390,35,5,70,95,45,"food",140,45,20,"no-frills","rail"
2832,345,35,390,20,25,80,50,55,"food",130,65,5,"wifi","car"
2833,275,40,360,25,25,80,80,40,"wifi",140,55,20,"no-frills","car"
2834,275,45,420,20,15,80,80,40,"wifi",130,35,15,"food","rail"
2835,250,50,420,20,20,60,110,35,"food",140,55,25,"no-frills","car"
2836,300,35,300,30,20,80,95,35,"food",140,45,20,"wifi","car"
2837,390,30,390,20,10,50,65,50,"wifi",130,75,10,"no-frills","air"
2838,390,35,390,15,5,50,110,50,"food",140,75,20,"no-frills","car"
2839,275,50,360,15,5,80,110,35,"wifi",155,35,20,"no-frills","rail"
2840,300,40,390,20,20,50,65,55,"wifi",170,45,5,"no-frills","rail"
2841,345,45,345,25,20,70,110,35,"food",130,45,10,"no-frills","rail"
2842,275,50,420,15,5,50,50,55,"no-frills",120,75,5,"food","car"
2843,250,45,360,20,10,90,50,40,"wifi",140,65,20,"food","air"
2844,345,35,360,30,25,60,50,55,"wifi",140,55,5,"food","rail"
2845,275,45,360,25,20,90,65,35,"wifi",130,55,20,"food","air"
2846,300,40,420,15,10,90,50,35,"no-frills",140,55,25,"food","air"
2847,250,45,300,35,20,70,65,50,"no-frills",120,75,10,"wifi","air"
2848,390,30,390,25,5,90,50,50,"food",140,55,15,"no-frills","air"
2849,345,35,345,35,10,60,95,40,"food",130,75,15,"wifi","rail"
2850,345,45,345,30,25,80,110,40,"food",120,45,5,"no-frills","rail"
2851,250,45,390,25,20,90,50,40,"wifi",155,55,20,"no-frills","air"
2852,250,40,300,35,10,80,95,40,"food",155,45,25,"no-frills","car"
2853,300,45,300,35,5,60,110,50,"no-frills",155,65,20,"food","rail"
2854,275,50,360,20,25,70,110,40,"no-frills",120,75,15,"food","car"
2855,345,30,345,30,15,80,50,50,"no-frills",155,55,10,"wifi","air"
2856,300,50,300,25,5,80,50,50,"wifi",130,75,15,"no-frills","air"
2857,390,35,390,20,15,50,50,45,"wifi",155,55,15,"food","air"
2858,345,40,390,25,25,60,110,40,"food",130,45,10,"no-frills","car"
2859,390,30,420,20,25,60,95,55,"wifi",130,55,5,"no-frills","car"
2860,345,40,390,25,20,50,80,50,"food",140,45,10,"wifi","car"
2861,300,50,420,15,20,50,110,45,"wifi",130,75,10,"food","bus"
2862,390,30,420,15,5,60,110,40,"wifi",140,65,25,"no-frills","car"
2863,300,40,390,25,20,60,65,55,"food",170,45,15,"wifi","car"
2864,300,50,390,15,10,60,50,55,"food",140,65,5,"no-frills","bus"
2865,345,45,360,30,25,90,95,40,"wifi",120,45,10,"food","rail"
2866,275,50,360,30,15,50,50,50,"wifi",155,45,10,"no-frills","rail"
2867,250,35,360,20,5,70,95,40,"food",170,45,25,"wifi","car"
2868,390,30,390,15,10,70,110,40,"no-frills",120,65,25,"food","bus"
2869,390,30,390,35,10,50,65,55,"no-frills",140,75,10,"food","bus"
2870,345,40,360,25,20,90,50,55,"wifi",140,35,5,"food","rail"
2871,275,50,330,35,20,80,65,55,"food",120,45,5,"no-frills","rail"
2872,275,45,330,15,5,70,110,40,"wifi",170,55,25,"food","car"
2873,275,45,390,15,25,70,80,55,"no-frills",155,35,5,"no-frills","rail"
2874,300,45,300,15,10,60,110,40,"wifi",155,65,20,"no-frills","bus"
2875,390,35,390,35,10,60,95,45,"wifi",155,65,15,"food","rail"
2876,275,40,360,30,20,50,80,50,"no-frills",155,55,5,"food","rail"
2877,250,45,390,20,25,90,50,35,"wifi",170,35,15,"food","car"
2878,275,40,360,30,10,70,65,50,"wifi",170,35,15,"food","car"
2879,275,30,390,25,15,90,65,40,"no-frills",155,65,25,"wifi","bus"
2880,390,30,390,25,25,90,65,35,"food",120,65,15,"no-frills","rail"
2881,275,50,330,25,25,70,80,50,"no-frills",120,55,5,"food","rail"
2882,390,35,420,15,25,60,110,35,"wifi",130,55,15,"no-frills","rail"
2883,345,30,345,35,5,50,110,45,"wifi",140,65,15,"no-frills","car"
2884,250,40,300,30,15,80,80,40,"no-frills",140,75,20,"wifi","car"
2885,390,40,390,30,10,50,50,55,"food",170,35,5,"wifi","air"
2886,390,30,420,20,15,50,80,55,"wifi",140,55,5,"no-frills","air"
2887,250,50,420,15,25,90,65,45,"no-frills",120,75,5,"food","car"
2888,300,30,390,20,5,70,110,40,"no-frills",155,75,25,"wifi","rail"
2889,250,40,330,35,10,90,80,40,"no-frills",170,35,25,"wifi","rail"
2890,275,45,300,30,25,50,95,45,"food",170,35,10,"wifi","rail"
2891,275,50,300,35,5,60,110,40,"wifi",120,75,15,"food","air"
2892,250,45,330,20,10,70,80,45,"no-frills",170,45,20,"wifi","rail"
2893,390,35,420,15,10,50,95,55,"food",140,55,10,"no-frills","car"
2894,345,45,390,25,25,80,65,55,"food",120,35,5,"no-frills","rail"
2895,250,50,390,20,15,60,80,55,"no-frills",130,75,15,"food","air"
2896,390,30,390,35,5,70,110,35,"wifi",170,35,25,"food","rail"
2897,275,45,330,30,15,90,65,45,"no-frills",140,65,15,"wifi","car"
2898,300,45,420,25,15,80,50,50,"no-frills",140,55,10,"food","rail"
2899,250,30,330,35,25,90,80,35,"wifi",140,65,15,"no-frills","car"
2900,300,35,390,25,15,80,65,45,"no-frills",155,45,15,"food","car"
2901,250,50,420,20,15,60,95,45,"no-frills",140,75,10,"food","car"
2902,275,35,390,15,5,70,95,35,"wifi",140,65,20,"food","car"
2903,390,30,420,20,20,50,80,35,"wifi",130,65,25,"no-frills","air"
2904,390,35,390,35,25,70,110,45,"food",130,35,10,"no-frills","rail"
2905,300,45,330,35,25,90,50,55,"food",120,65,5,"no-frills","car"
2906,300,40,330,25,15,80,50,50,"no-frills",155,35,5,"wifi","car"
2907,390,30,390,35,5,90,80,45,"food",120,55,15,"no-frills","rail"
2908,275,40,300,35,10,80,80,40,"no-frills",170,55,25,"wifi","rail"
2909,345,35,345,35,25,70,50,55,"food",170,45,5,"wifi","car"
2910,275,50,390,25,15,60,65,50,"food",155,55,15,"wifi","rail"
2911,250,50,300,35,5,50,95,50,"wifi",120,65,10,"no-frills","air"
2912,345,40,345,30,20,60,65,55,"no-frills",155,45,5,"wifi","rail"
2913,390,30,420,20,15,50,80,55,"wifi",140,55,5,"no-frills","rail"
2914,250,50,420,15,25,90,65,45,"no-frills",120,75,5,"food","car"
2915,300,30,390,20,5,70,110,40,"no-frills",155,75,25,"wifi","car"
2916,250,40,330,35,10,90,80,40,"no-frills",170,35,25,"wifi","rail"
2917,275,30,420,20,25,90,80,35,"wifi",130,75,25,"wifi","air"
2918,275,45,300,30,25,50,95,45,"food",170,35,10,"wifi","rail"
2919,275,50,300,35,5,60,110,40,"wifi",120,75,15,"food","rail"
2920,250,45,330,20,10,70,80,45,"no-frills",170,45,20,"wifi","car"
2921,390,35,420,15,10,50,95,55,"food",140,55,10,"no-frills","rail"
2922,345,35,360,30,5,70,110,40,"no-frills",140,45,25,"food","car"
2923,345,45,390,25,25,80,65,55,"food",120,35,5,"no-frills","rail"
2924,250,50,390,20,15,60,80,55,"no-frills",130,75,15,"food","car"
2925,275,45,330,30,15,90,65,45,"no-frills",140,65,15,"wifi","car"
2926,300,45,420,25,15,80,50,50,"no-frills",140,55,10,"food","rail"
2927,390,35,390,20,15,50,50,45,"wifi",155,55,15,"food","air"
2928,345,40,390,25,25,60,110,40,"food",130,45,10,"no-frills","rail"
2929,390,30,420,20,25,60,95,55,"wifi",130,55,5,"no-frills","rail"
2930,345,40,390,25,20,50,80,50,"food",140,45,10,"wifi","rail"
2931,300,50,420,15,20,50,110,45,"wifi",130,75,10,"food","rail"
2932,390,30,420,15,5,60,110,40,"wifi",140,65,25,"no-frills","air"
2933,345,40,345,35,25,80,80,45,"food",120,45,10,"no-frills","car"
2934,300,50,390,15,10,60,50,55,"food",140,65,5,"no-frills","air"
2935,345,45,360,30,25,90,95,40,"wifi",120,45,10,"food","rail"
2936,275,50,360,30,15,50,50,50,"wifi",155,45,10,"no-frills","air"
2937,250,35,360,20,5,70,95,40,"food",170,45,25,"wifi","rail"
2938,250,50,330,15,10,70,95,45,"food",140,65,20,"no-frills","rail"
2939,390,30,390,35,10,50,65,55,"no-frills",140,75,10,"food","air"
2940,345,40,360,25,20,90,50,55,"wifi",140,35,5,"food","rail"
2941,250,45,300,25,5,70,80,35,"food",170,35,25,"wifi","rail"
2942,275,50,390,25,20,70,80,40,"no-frills",140,35,15,"food","rail"
2943,390,40,390,25,5,60,110,50,"wifi",130,75,15,"no-frills","rail"
2944,390,40,390,20,5,60,110,45,"no-frills",120,75,20,"food","bus"
2945,300,40,360,25,15,80,50,55,"wifi",170,35,5,"food","rail"
2946,345,30,345,35,15,70,95,40,"no-frills",155,55,20,"food","car"
2947,345,35,345,35,20,90,50,35,"wifi",130,65,20,"food","air"
2948,300,50,330,30,15,50,65,55,"food",130,75,5,"wifi","car"
2949,345,35,390,25,25,50,50,55,"food",170,45,5,"wifi","car"
2950,275,50,330,30,20,80,65,35,"wifi",155,55,20,"no-frills","car"
2951,300,45,330,30,10,60,80,55,"no-frills",140,45,10,"food","rail"
2952,345,30,390,15,5,70,95,45,"no-frills",140,65,20,"food","bus"
2953,250,50,330,30,25,60,110,45,"food",120,75,10,"wifi","car"
2954,300,35,420,20,15,90,65,35,"food",170,35,25,"wifi","rail"
2955,250,30,330,35,25,90,80,35,"wifi",140,65,15,"no-frills","air"
2956,300,35,360,25,25,70,80,45,"no-frills",155,35,15,"wifi","rail"
2957,300,35,390,25,15,80,65,45,"no-frills",155,45,15,"food","air"
2958,250,50,420,20,15,60,95,45,"no-frills",140,75,10,"food","air"
2959,390,30,420,20,20,50,80,35,"wifi",130,65,25,"no-frills","air"
2960,390,35,390,35,25,70,110,45,"food",130,35,10,"no-frills","rail"
2961,300,45,330,35,25,90,50,55,"food",120,65,5,"no-frills","car"
2962,300,40,330,25,15,80,50,50,"no-frills",155,35,5,"wifi","rail"
2963,390,30,390,35,5,90,80,45,"food",120,55,15,"no-frills","rail"
2964,275,40,300,35,10,80,80,40,"no-frills",170,55,25,"wifi","car"
2965,345,35,345,35,25,70,50,55,"food",170,45,5,"wifi","rail"
2966,275,50,390,25,15,60,65,50,"food",155,55,15,"wifi","air"
2967,345,35,360,35,15,50,80,40,"food",120,75,10,"wifi","air"
2968,250,50,300,35,5,50,95,50,"wifi",120,65,10,"no-frills","rail"
2969,250,50,330,30,15,80,50,55,"wifi",130,55,10,"no-frills","air"
2970,275,50,360,25,10,70,65,50,"no-frills",120,65,10,"wifi","car"
2971,300,30,330,35,15,70,95,50,"no-frills",140,75,25,"wifi","car"
2972,390,30,390,30,10,80,80,35,"no-frills",130,65,25,"food","car"
2973,300,40,390,15,5,70,95,50,"wifi",130,75,10,"food","rail"
2974,275,30,420,20,20,80,95,35,"food",170,35,25,"wifi","rail"
2975,300,40,420,20,5,50,110,50,"wifi",155,65,20,"no-frills","car"
2976,345,35,420,20,25,60,110,45,"wifi",170,35,15,"no-frills","rail"
2977,250,40,360,30,25,60,95,45,"no-frills",170,45,10,"wifi","rail"
2978,250,40,420,15,10,50,95,40,"no-frills",155,75,25,"wifi","car"
2979,345,35,390,15,10,90,65,50,"food",155,35,10,"no-frills","rail"
2980,390,35,390,15,5,50,95,40,"wifi",170,35,25,"food","rail"
2981,250,40,390,20,15,90,65,35,"food",170,35,25,"wifi","rail"
2982,300,40,300,30,5,50,65,50,"no-frills",170,65,25,"wifi","air"
2983,390,40,390,30,10,50,50,55,"food",170,35,5,"wifi","air"
2984,390,30,420,20,15,50,80,55,"wifi",140,55,5,"no-frills","air"
2985,250,50,420,15,25,90,65,45,"no-frills",120,75,5,"food","rail"
2986,300,30,390,20,5,70,110,40,"no-frills",155,75,25,"wifi","car"
2987,275,30,420,20,25,90,80,35,"wifi",130,75,25,"wifi","air"
2988,275,45,300,30,25,50,95,45,"food",170,35,10,"wifi","rail"
2989,275,50,300,35,5,60,110,40,"wifi",120,75,15,"food","rail"
2990,250,45,330,20,10,70,80,45,"no-frills",170,45,20,"wifi","rail"
2991,390,35,420,15,10,50,95,55,"food",140,55,10,"no-frills","rail"
2992,345,35,360,30,5,70,110,40,"no-frills",140,45,25,"food","rail"
2993,345,45,390,25,25,80,65,55,"food",120,35,5,"no-frills","air"
2994,390,30,390,35,5,70,110,35,"wifi",170,35,25,"food","car"
2995,275,45,330,30,15,90,65,45,"no-frills",140,65,15,"wifi","car"
2996,300,45,420,25,15,80,50,50,"no-frills",140,55,10,"food","air"
2997,300,40,330,25,15,70,80,35,"food",170,35,25,"wifi","rail"
2998,345,40,345,30,15,90,50,35,"wifi",130,55,20,"food","rail"
2999,390,35,390,35,5,70,95,45,"food",140,45,20,"no-frills","car"
3000,275,40,360,25,25,80,80,40,"wifi",140,55,20,"no-frills","car"
3001,275,45,420,20,15,80,80,40,"wifi",130,35,15,"food","rail"
3002,250,50,420,20,20,60,110,35,"food",140,55,25,"no-frills","air"
3003,390,30,420,20,20,50,65,55,"no-frills",130,75,10,"wifi","air"
3004,250,35,420,20,15,80,80,45,"no-frills",155,55,20,"wifi","rail"
3005,300,35,300,30,20,80,95,35,"food",140,45,20,"wifi","rail"
3006,390,30,390,20,10,50,65,50,"wifi",130,75,10,"no-frills","air"
3007,390,35,390,15,5,50,110,50,"food",140,75,20,"no-frills","car"
3008,275,50,360,15,5,80,110,35,"wifi",155,35,20,"no-frills","rail"
3009,345,45,345,25,20,70,110,35,"food",130,45,10,"no-frills","rail"
3010,275,50,420,15,5,50,50,55,"no-frills",120,75,5,"food","car"
3011,345,35,360,30,25,60,50,55,"wifi",140,55,5,"food","rail"
3012,275,45,360,25,20,90,65,35,"wifi",130,55,20,"food","car"
3013,300,40,420,15,10,90,50,35,"no-frills",140,55,25,"food","car"
3014,250,45,300,35,20,70,65,50,"no-frills",120,75,10,"wifi","air"
3015,390,30,390,25,5,90,50,50,"food",140,55,15,"no-frills","air"
3016,345,40,345,35,10,90,65,40,"food",130,35,20,"no-frills","rail"
3017,345,35,345,35,10,60,95,40,"food",130,75,15,"wifi","car"
3018,345,45,345,30,25,80,110,40,"food",120,45,5,"no-frills","car"
3019,345,30,420,15,20,60,110,40,"wifi",170,35,15,"no-frills","rail"
3020,250,40,300,35,10,80,95,40,"food",155,45,25,"no-frills","car"
